date,headline_text,primary_category,categories,is_market_prices,is_supply_geopolitics,is_consumer_fuel,market_match_rule,supply_match_rule,consumer_match_rule,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_label
2007-01-03,fuel shortages wont affect summernats car festival,supply_geopolitics,supply_geopolitics,False,True,False,,fuel_shortage_security,,0.3818,0.327,0.163,0.51,positive
2007-01-10,oil price drags us stocks down,market_prices,market_prices,True,False,False,oil_price,,,-0.1779,0.0,0.254,0.746,negative
2007-01-12,petrol prices not reflecting oil plunge says,market_prices,market_prices;consumer_fuel,True,False,True,oil_price_movement,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-15,concern oil price fall not passed on,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2007-01-15,fuel price competition welcomed in alice springs,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.34,0.286,0.0,0.714,positive
2007-01-16,accc demands drop in petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.2732,0.0,0.296,0.704,negative
2007-01-16,accc demands lower petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.355,0.645,negative
2007-01-16,caltex denies petrol prices too high,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4215,0.0,0.359,0.641,negative
2007-01-16,nrma joins petrol price attack on oil companies,supply_geopolitics,supply_geopolitics;consumer_fuel,False,True,True,,oil_industry_projects,fuel_price_or_cost,-0.4767,0.0,0.307,0.693,negative
2007-01-16,oil companies pressed on fuel prices,supply_geopolitics,supply_geopolitics;consumer_fuel,False,True,True,,oil_industry_projects,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-16,oil companies under pricing pressure,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,-0.296,0.0,0.355,0.645,negative
2007-01-16,qantas to lower fuel surcharge,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.355,0.645,negative
2007-01-16,racq wants answers on petrol price disparity,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-16,racv urges accc to be patient on fuel price change,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-17,oil price drop fails to boost markets,market_prices,market_prices,True,False,False,oil_price,,,-0.296,0.233,0.422,0.345,negative
2007-01-17,regional fuel price set to drop,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.2732,0.0,0.296,0.704,negative
2007-01-17,rex cuts fuel surcharge,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.423,0.577,negative
2007-01-18,accc urged to get tougher on oil companies,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,0.1779,0.195,0.0,0.805,positive
2007-01-18,petrol prices impacting trucking industry union,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-19,adelaide petrol prices predicted to fall,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-19,boulia hopes fuel shortage not deterring tourists,supply_geopolitics,supply_geopolitics,False,True,False,,fuel_shortage_security,,0.2023,0.286,0.204,0.51,positive
2007-01-19,far north fuel prices remain high while south east,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-19,further drop in petrol prices forecast,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.2732,0.0,0.296,0.704,negative
2007-01-19,govt welcomes petrol price falls,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.4019,0.403,0.0,0.597,positive
2007-01-19,motoring industry questions fuel price drop,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.2732,0.0,0.296,0.704,negative
2007-01-19,oil price drops below us50,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2007-01-19,petrol drops to lowest level in months,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_movement,-0.3818,0.0,0.302,0.698,negative
2007-01-22,interest in nt oil surges govt,market_prices,market_prices,True,False,False,oil_price_movement,,,0.4588,0.375,0.0,0.625,positive
2007-01-23,accc urged to investigate diesel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-23,stirling urges accc to act on nt petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-24,accc stays out of nt petrol price debate,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-25,mps urged to help cut high wagga fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.1531,0.229,0.178,0.593,positive
2007-01-25,oil companies collaborating on petrol prices nrma,supply_geopolitics,supply_geopolitics;consumer_fuel,False,True,True,,oil_industry_projects,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-01-25,regional fuel price hard to reduce stoner,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.1027,0.0,0.189,0.811,negative
2007-01-29,racv understands delay in fuel price drop,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.5267,0.0,0.468,0.532,negative
2007-01-30,airfares jump despite oil price drop,market_prices,market_prices,True,False,False,oil_price,,,0.2057,0.266,0.0,0.734,positive
2007-02-01,petrol price rise ripping off canberrans,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-02-03,anger over perus plan to bring oil firms to amazon,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,-0.4588,0.127,0.276,0.597,negative
2007-02-20,e timor approves aust oil deal,supply_geopolitics,supply_geopolitics,False,True,False,,oil_policy,,0.4019,0.403,0.0,0.597,positive
2007-02-20,where have the petrol taxes been going,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-02-23,rising oil prices spark inflation jitters,market_prices,market_prices,True,False,False,oil_price,,,0.2263,0.275,0.0,0.725,positive
2007-02-27,petrol prices expected to rise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-03-08,petrol price hike prompts probe call,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-03-08,regions warned of looming fuel price rise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.3818,0.0,0.419,0.581,negative
2007-03-13,fuel price rises in port hedland after cyclone,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-03-16,greens question plants fuel supply,supply_geopolitics,supply_geopolitics,False,True,False,,fuel_shortage_security,,0.0,0.0,0.0,1.0,neutral
2007-03-16,russia set to build crucial oil pipeline,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2007-03-19,regional drivers warned of fuel price rise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.2732,0.0,0.259,0.741,negative
2007-03-21,mp demands accc look at petrol price gouging,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-03-22,opposition renews call for petrol price monitoring,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-03-23,accc to investigate mackay region petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-03-27,price of unleaded petrol expected to rise,consumer_fuel,consumer_fuel,False,False,True,,,reversed_fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-03-28,caltex predicts petrol price gouging claims,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-03-28,rumours to blame for spike in oil futures,market_prices,market_prices,True,False,False,oil_market,,,-0.34,0.0,0.255,0.745,negative
2007-03-30,watchdog to monitor petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-04-04,petrol price spike could be last straw for truck,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-04-05,holiday fuel price spikes hurt small businesses,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.1779,0.243,0.306,0.45,negative
2007-04-05,oil companies accused of easter rip off,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,-0.296,0.0,0.268,0.732,negative
2007-04-07,nrma welcomes steady canberra fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.4019,0.351,0.0,0.649,positive
2007-04-14,canberra fuel prices soar,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-04-19,oil and gas projects vital for australia,supply_geopolitics,supply_geopolitics,False,True,False,,oil_and_gas_industry,,0.296,0.268,0.0,0.732,positive
2007-04-19,rockhampton feels impact of rising fuel price,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-04-26,petrol price skyrockets in tasmania,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-04-26,removing state fuel tax not on agenda minister,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-04-27,petrol stations say prices have been too low,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_level,-0.2732,0.0,0.231,0.769,negative
2007-05-01,electric cars wont kill off oil industry,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,0.5773,0.384,0.0,0.616,positive
2007-05-03,supermarket chains to blame for high petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.34,0.0,0.255,0.745,negative
2007-05-11,regional drivers warned of looming fuel price rise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.3818,0.0,0.375,0.625,negative
2007-05-18,falling oil production blamed for fuel prices,supply_geopolitics,supply_geopolitics;consumer_fuel,False,True,True,,oil_core_supply,fuel_price_or_cost,-0.5719,0.0,0.485,0.515,negative
2007-05-21,global supply problems lift petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4019,0.0,0.351,0.649,negative
2007-05-23,farmers feel impact of rising fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-05-25,motorists dont want fuel price regulation says accc,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.0572,0.0,0.149,0.851,negative
2007-05-28,firms announce major oil pipeline,supply_geopolitics,supply_geopolitics,False,True,False,,oil_infrastructure_disruption,,0.0,0.0,0.0,1.0,neutral
2007-05-30,gippsland fuel prices reach near record high,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0258,0.155,0.0,0.845,neutral
2007-05-30,levy on petrol guzzlers to hit battlers says racq,consumer_fuel,consumer_fuel,False,False,True,,,reversed_fuel_price_or_cost,-0.0516,0.0,0.13,0.87,negative
2007-05-31,long weekend petrol prices up early nrma,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-01,power petrol prices to rise if emissions drop task,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.2732,0.0,0.208,0.792,negative
2007-06-08,local petrol prices in line with global pricing bp,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-08,oil companies face extra monitoring on petrol,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,0.0,0.0,0.0,1.0,neutral
2007-06-08,petrol price too high state and federal watchdogs,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-11,overseas oil price drop should have local effect,market_prices,market_prices,True,False,False,oil_price,,,-0.2732,0.0,0.231,0.769,negative
2007-06-12,call for better petrol price monitoring,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.4404,0.367,0.0,0.633,positive
2007-06-12,send petrol price fixers to jail govt told,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-13,us warns oil firms against trading with iran,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,-0.1027,0.0,0.167,0.833,negative
2007-06-14,pilbara towns feel impact of diesel shortage,supply_geopolitics,supply_geopolitics,False,True,False,,fuel_shortage_security,,-0.25,0.0,0.25,0.75,negative
2007-06-15,costello announces petrol price inquiry,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-15,howard announces petrol price inquiry,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-15,petrol price inquiry an election stunt swan,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-15,pm announces petrol price inquiry,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-18,acting on petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-18,israel cuts gaza fuel supply,supply_geopolitics,supply_geopolitics,False,True,False,,fuel_shortage_security,,-0.296,0.0,0.355,0.645,negative
2007-06-19,accc dumps petrol price fixing appeal,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4019,0.0,0.351,0.649,negative
2007-06-19,accc rues petrol price fixing dismissal,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-22,call for aviation fuel subsidy for flinders island,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-06-22,troops storm nigerian oil depot,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,0.0,0.0,0.0,1.0,neutral
2007-06-23,petrol prices blamed for taxi fare hike,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4767,0.0,0.341,0.659,negative
2007-06-25,jail time no silver bullet to stop petrol price,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.5267,0.0,0.386,0.614,negative
2007-06-25,nigerians back at work after fuel price promise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.3182,0.247,0.0,0.753,positive
2007-06-25,petrol prices predicted to get cheaper,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-07-05,govt splits on iraq war oil link,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_event,,-0.5994,0.0,0.394,0.606,negative
2007-07-05,iraq oil admission exposes hypocrisy,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,-0.128,0.0,0.273,0.727,negative
2007-07-05,oil a factor for keeping troops in iraq nelson,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2007-07-05,oil cited as reason to stay in iraq,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2007-07-05,oil security reason for iraq involvement govt,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.34,0.286,0.0,0.714,positive
2007-07-06,iraq never about oil nelson,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2007-07-08,aust troops not in iraq for petrol prices costello,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-07-09,oil and iraq,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2007-07-09,petrol prices drop to 10 week low,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4939,0.0,0.457,0.543,negative
2007-07-10,iea predicts global oil crisis,market_prices,market_prices,True,False,False,oil_crisis_or_fears,,,-0.6249,0.0,0.506,0.494,negative
2007-07-13,iea predicts easier 2008 oil market,market_prices,market_prices,True,False,False,oil_market,,,0.4215,0.359,0.0,0.641,positive
2007-07-25,cost of living jumps as petrol prices rise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-07-30,senator in gippsland to lobby for fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0258,0.136,0.0,0.864,neutral
2007-08-01,fuel cost prompts qantas international fare,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-08-02,exploration firm awaits oil results,supply_geopolitics,supply_geopolitics,False,True,False,,oil_exploration_drilling,,0.296,0.516,0.0,0.484,positive
2007-08-02,permits awarded for basin petroleum exploration,supply_geopolitics,supply_geopolitics,False,True,False,,petroleum_context,,0.5574,0.535,0.0,0.465,positive
2007-08-08,watchdog supports riverina fuel price hearing,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.3612,0.333,0.0,0.667,positive
2007-08-09,tas liberals accused of inaction on petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4939,0.0,0.412,0.588,negative
2007-08-14,gibbons backs inquiry into petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.0516,0.0,0.194,0.806,negative
2007-08-14,petrol prices lowest for two years,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.3818,0.0,0.342,0.658,negative
2007-08-16,pilbara region in need of greater fuel supply,supply_geopolitics,supply_geopolitics,False,True,False,,fuel_shortage_security,,0.3612,0.263,0.0,0.737,positive
2007-08-20,fuel price hearing to sit in wagga,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-08-21,qld launches inquiry into petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-08-22,independent wholesaler says local petrol cheaper,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_level,0.0,0.0,0.0,1.0,neutral
2007-08-26,junta arrests burmese fuel price activist,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4404,0.0,0.367,0.633,negative
2007-08-27,drivers group hopes for petrol price transparency,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.4215,0.318,0.0,0.682,positive
2007-08-27,noonkanbah signs oil and gas exploration deal,supply_geopolitics,supply_geopolitics,False,True,False,,oil_and_gas_industry,,0.2263,0.241,0.0,0.759,positive
2007-09-03,oil companies are ripping consumers off nrma,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,0.0,0.0,0.0,1.0,neutral
2007-09-04,caltex admits trying to push petrol price up,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.296,0.239,0.0,0.761,positive
2007-09-04,caltex tried to lift petrol prices boss,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-09-07,coles rejects allegations of petrol price,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4939,0.0,0.39,0.61,negative
2007-09-07,community urged to attend accc fuel price hearing,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-09-08,bush backs austrian troops at opec,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,-0.0516,0.0,0.194,0.806,negative
2007-09-13,motorists insulated from oil price spike fueltrac,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2007-09-13,new refinery could make petrol cheaper,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_level,0.0,0.0,0.0,1.0,neutral
2007-09-13,onshore oil drilling could lead to economic boom,supply_geopolitics,supply_geopolitics,False,True,False,,oil_exploration_drilling,,0.0,0.0,0.0,1.0,neutral
2007-09-13,petrol prices likely to rise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-09-13,strong oil stocks drive market gains,market_prices,market_prices,True,False,False,oil_market,,,0.6908,0.588,0.0,0.412,positive
2007-09-13,tom price fuel shortage nearly over stephens,supply_geopolitics,supply_geopolitics;consumer_fuel,False,True,True,,fuel_shortage_security,reversed_fuel_price_or_cost,-0.25,0.0,0.25,0.75,negative
2007-09-14,central qld fuel price rise under investigation,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-09-14,mcgauran reveals high latrobe valley fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-09-14,record oil prices to put pressure on inflation,market_prices,market_prices,True,False,False,oil_price,,,-0.296,0.0,0.239,0.761,negative
2007-09-17,iraq war about oil greenspan,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_event,,-0.5994,0.0,0.494,0.506,negative
2007-09-17,war in iraq over oil greenspan,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_event,,-0.5994,0.0,0.438,0.562,negative
2007-09-21,accc moves fuel price probe to ballarat,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-09-24,qld opposition backs bligh on petrol price cap,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.0516,0.0,0.146,0.854,negative
2007-09-25,servo assoc rejects petrol price capping,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4939,0.0,0.39,0.61,negative
2007-09-26,concern over petrol price,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-09-27,fuel cost top issue racv,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.2023,0.31,0.0,0.69,positive
2007-09-28,accc inquiry scrutinises diesel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-09-28,fears oil companies fixing diesel prices,supply_geopolitics,supply_geopolitics;consumer_fuel,False,True,True,,oil_industry_projects,fuel_price_or_cost,-0.4215,0.0,0.359,0.641,negative
2007-10-01,steady petrol price predicted,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-10-02,fair dinkum fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.3182,0.434,0.0,0.566,positive
2007-10-03,motorists suspicious of petrol price fluctuations,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.3612,0.0,0.333,0.667,negative
2007-10-14,ecuador back in opec next month,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,0.0,0.0,0.0,1.0,neutral
2007-10-15,fuel price probe sits in cairns,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-10-15,opposition criticises oil pipeline shutdown,supply_geopolitics,supply_geopolitics,False,True,False,,oil_infrastructure_disruption,,-0.3182,0.0,0.365,0.635,negative
2007-10-16,inquiry told small independents setting fuel price,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-10-16,middle east tensions push up world oil prices,market_prices,market_prices;supply_geopolitics,True,True,False,oil_price,oil_geopolitical_event,,-0.4019,0.0,0.278,0.722,negative
2007-10-16,turkey iraq tensions push up world oil prices,market_prices,market_prices;supply_geopolitics,True,True,False,oil_price,oil_geopolitical_event,,-0.4019,0.0,0.278,0.722,negative
2007-10-17,international tensions put pressure on oil markets,market_prices,market_prices;supply_geopolitics,True,True,False,oil_market,oil_geopolitical_event,,-0.5994,0.0,0.495,0.505,negative
2007-10-19,oil price weighs on local market,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2007-10-19,refinery problems cause diesel shortage,supply_geopolitics,supply_geopolitics,False,True,False,,fuel_shortage_security,,-0.5719,0.0,0.61,0.39,negative
2007-10-23,diesel fuel shortage worsening,supply_geopolitics,supply_geopolitics,False,True,False,,fuel_shortage_security,,-0.6124,0.0,0.714,0.286,negative
2007-10-24,oil prices may raise virgin blue fuel surcharge,market_prices,market_prices;consumer_fuel,True,False,True,oil_price,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-10-27,oil price soars on global uncertainty,market_prices,market_prices,True,False,False,oil_price,,,-0.34,0.0,0.324,0.676,negative
2007-10-27,oil prices reach new highs,market_prices,market_prices,True,False,False,oil_price,,,0.0258,0.216,0.0,0.784,neutral
2007-10-29,fuel prices at 3 month high,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-10-29,oil metal prices push market to record high,market_prices,market_prices,True,False,False,oil_and_financial_market,,,0.0,0.0,0.0,1.0,neutral
2007-10-30,oil price pushes into record ground,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2007-10-31,regional drivers warned of looming fuel price rise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.3818,0.0,0.375,0.625,negative
2007-11-01,oil prices continue to climb,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2007-11-06,chinese oil giant becomes worlds most valuable,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,0.5256,0.361,0.0,0.639,positive
2007-11-08,oil price rise adds to us recession fears,market_prices,market_prices,True,False,False,oil_price,,,-0.6808,0.0,0.483,0.517,negative
2007-11-09,family first candidate proposes fuel tax cuts,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.268,0.732,negative
2007-11-17,oil prices lower than real value ahmadinejad,market_prices,market_prices,True,False,False,oil_price,,,0.0516,0.25,0.229,0.521,positive
2007-11-18,indonesia proposes opec oil for forests fund,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,0.0,0.0,0.0,1.0,neutral
2007-11-18,opec summit starts with usd 200 oil warning,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,-0.34,0.0,0.255,0.745,negative
2007-11-19,oil demand sends petrol price to 5 month high,supply_geopolitics,supply_geopolitics;consumer_fuel,False,True,True,,oil_core_supply,fuel_price_or_cost,-0.128,0.0,0.176,0.824,negative
2007-11-20,higher dollar keeping fuel price in check,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2007-11-21,govt ignores recommendation to scrap fuel subsidy,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.2732,0.0,0.259,0.741,negative
2007-11-25,oil prices to keep rising as demand grows,market_prices,market_prices,True,False,False,oil_price,,,-0.128,0.0,0.176,0.824,negative
