date,total_headlines,oil_headlines,market_price_headlines,supply_geopolitics_headlines,consumer_fuel_headlines,oil_share,oil_share_per_1000,market_price_share,market_price_share_per_1000,supply_geopolitics_share,supply_geopolitics_share_per_1000,consumer_fuel_share,consumer_fuel_share_per_1000
2012-11-13,354,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-14,368,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-15,359,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-16,298,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-17,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-18,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-19,330,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-20,335,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-21,372,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-22,334,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-23,321,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-24,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-25,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-26,355,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-27,349,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-28,325,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-29,368,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-30,340,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-02,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-03,326,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-04,338,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-05,341,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-06,335,3,0,2,1,0.008955223880597015,8.955223880597016,0.0,0.0,0.005970149253731343,5.970149253731344,0.0029850746268656717,2.985074626865672
2012-12-07,330,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-08,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-09,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-10,348,1,0,1,0,0.0028735632183908046,2.8735632183908044,0.0,0.0,0.0028735632183908046,2.8735632183908044,0.0,0.0
2012-12-11,337,3,0,3,0,0.008902077151335312,8.902077151335313,0.0,0.0,0.008902077151335312,8.902077151335313,0.0,0.0
2012-12-12,314,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-13,354,1,0,1,0,0.002824858757062147,2.824858757062147,0.0,0.0,0.002824858757062147,2.824858757062147,0.0,0.0
2012-12-14,348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-15,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-16,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-17,316,1,0,0,1,0.0031645569620253164,3.1645569620253164,0.0,0.0,0.0,0.0,0.0031645569620253164,3.1645569620253164
2012-12-18,331,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-19,340,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-20,325,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-21,315,1,0,0,1,0.0031746031746031746,3.1746031746031744,0.0,0.0,0.0,0.0,0.0031746031746031746,3.1746031746031744
2012-12-22,87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-23,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-24,176,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-25,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-26,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-27,177,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-28,213,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-29,87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-30,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-31,196,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,141,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02,204,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03,231,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-04,202,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-05,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-06,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-07,255,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-08,266,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-09,258,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-10,267,1,0,1,0,0.003745318352059925,3.745318352059925,0.0,0.0,0.003745318352059925,3.745318352059925,0.0,0.0
2013-01-11,240,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-12,97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-13,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-14,269,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-15,307,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-16,323,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-17,355,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-18,322,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-19,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-20,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-21,279,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-22,323,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-23,341,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-24,323,1,0,1,0,0.0030959752321981426,3.0959752321981426,0.0,0.0,0.0030959752321981426,3.0959752321981426,0.0,0.0
2013-01-25,329,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-26,99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-27,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-28,256,1,1,1,0,0.00390625,3.90625,0.00390625,3.90625,0.00390625,3.90625,0.0,0.0
2013-01-29,331,1,0,1,0,0.0030211480362537764,3.0211480362537766,0.0,0.0,0.0030211480362537764,3.0211480362537766,0.0,0.0
2013-01-30,348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-31,340,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,370,1,0,1,0,0.002702702702702703,2.7027027027027026,0.0,0.0,0.002702702702702703,2.7027027027027026,0.0,0.0
2013-02-02,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-03,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-04,338,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-05,360,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-06,356,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-07,358,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-08,349,1,0,0,1,0.0028653295128939827,2.865329512893983,0.0,0.0,0.0,0.0,0.0028653295128939827,2.865329512893983
2013-02-09,99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-10,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-11,310,1,0,0,1,0.0032258064516129032,3.225806451612903,0.0,0.0,0.0,0.0,0.0032258064516129032,3.225806451612903
2013-02-12,324,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-13,359,2,0,2,0,0.005571030640668524,5.571030640668524,0.0,0.0,0.005571030640668524,5.571030640668524,0.0,0.0
2013-02-14,335,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-15,311,1,0,1,0,0.003215434083601286,3.215434083601286,0.0,0.0,0.003215434083601286,3.215434083601286,0.0,0.0
2013-02-16,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-17,98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-18,295,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-19,351,1,0,0,1,0.002849002849002849,2.849002849002849,0.0,0.0,0.0,0.0,0.002849002849002849,2.849002849002849
2013-02-20,356,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-21,334,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-22,293,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-23,101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-24,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-25,359,4,1,2,2,0.011142061281337047,11.142061281337048,0.002785515320334262,2.785515320334262,0.005571030640668524,5.571030640668524,0.005571030640668524,5.571030640668524
2013-02-26,360,1,0,0,1,0.002777777777777778,2.7777777777777777,0.0,0.0,0.0,0.0,0.002777777777777778,2.7777777777777777
2013-02-27,343,2,0,0,2,0.0058309037900874635,5.830903790087463,0.0,0.0,0.0,0.0,0.0058309037900874635,5.830903790087463
2013-02-28,351,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,363,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-02,98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-03,73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-04,315,1,0,1,0,0.0031746031746031746,3.1746031746031744,0.0,0.0,0.0031746031746031746,3.1746031746031744,0.0,0.0
2013-03-05,348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-06,365,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-07,363,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-08,337,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-09,124,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-10,120,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-11,309,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-12,347,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-13,364,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-14,336,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-15,376,1,0,0,1,0.0026595744680851063,2.6595744680851063,0.0,0.0,0.0,0.0,0.0026595744680851063,2.6595744680851063
2013-03-16,101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-17,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-18,324,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-19,367,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-20,351,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-21,368,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-22,361,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-23,115,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-24,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-25,314,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,328,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-27,302,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-28,376,1,0,0,1,0.0026595744680851063,2.6595744680851063,0.0,0.0,0.0,0.0,0.0026595744680851063,2.6595744680851063
2013-03-29,108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-30,97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-31,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02,319,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-03,343,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-04,340,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-05,367,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-06,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-07,103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-08,351,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-09,317,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-10,344,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-11,370,1,0,1,0,0.002702702702702703,2.7027027027027026,0.0,0.0,0.002702702702702703,2.7027027027027026,0.0,0.0
2013-04-12,383,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-13,104,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-14,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-15,348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-16,378,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-17,343,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-18,338,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-19,341,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-20,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-21,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-22,343,1,0,0,1,0.0029154518950437317,2.9154518950437316,0.0,0.0,0.0,0.0,0.0029154518950437317,2.9154518950437316
2013-04-23,373,1,0,0,1,0.002680965147453083,2.680965147453083,0.0,0.0,0.0,0.0,0.002680965147453083,2.680965147453083
2013-04-24,364,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-25,239,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-26,330,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-27,97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-28,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-29,350,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30,347,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,341,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02,363,2,0,2,0,0.005509641873278237,5.5096418732782375,0.0,0.0,0.005509641873278237,5.5096418732782375,0.0,0.0
2013-05-03,313,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-04,92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-05,103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06,319,1,0,0,1,0.003134796238244514,3.134796238244514,0.0,0.0,0.0,0.0,0.003134796238244514,3.134796238244514
2013-05-07,372,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08,324,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09,340,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10,307,1,0,0,1,0.003257328990228013,3.257328990228013,0.0,0.0,0.0,0.0,0.003257328990228013,3.257328990228013
2013-05-11,103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-12,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-13,327,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-14,378,1,0,0,1,0.0026455026455026454,2.6455026455026456,0.0,0.0,0.0,0.0,0.0026455026455026454,2.6455026455026456
2013-05-15,318,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-16,339,2,1,0,1,0.0058997050147492625,5.899705014749262,0.0029498525073746312,2.949852507374631,0.0,0.0,0.0029498525073746312,2.949852507374631
2013-05-17,307,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-18,114,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-19,83,1,0,1,0,0.012048192771084338,12.048192771084338,0.0,0.0,0.012048192771084338,12.048192771084338,0.0,0.0
2013-05-20,371,1,0,0,1,0.0026954177897574125,2.6954177897574128,0.0,0.0,0.0,0.0,0.0026954177897574125,2.6954177897574128
2013-05-21,346,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-22,351,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-23,335,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-24,310,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-25,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-26,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-27,324,2,0,1,1,0.006172839506172839,6.172839506172839,0.0,0.0,0.0030864197530864196,3.0864197530864197,0.0030864197530864196,3.0864197530864197
2013-05-28,339,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-29,369,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-30,355,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-31,347,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-02,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-03,340,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-04,345,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-05,348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-06,362,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-07,320,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-08,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-09,92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-10,281,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-11,343,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-12,322,1,0,0,1,0.003105590062111801,3.105590062111801,0.0,0.0,0.0,0.0,0.003105590062111801,3.105590062111801
2013-06-13,332,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-14,347,1,0,0,1,0.002881844380403458,2.881844380403458,0.0,0.0,0.0,0.0,0.002881844380403458,2.881844380403458
2013-06-15,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-16,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-17,285,1,0,0,1,0.0035087719298245615,3.5087719298245617,0.0,0.0,0.0,0.0,0.0035087719298245615,3.5087719298245617
2013-06-18,330,3,1,0,2,0.00909090909090909,9.09090909090909,0.0030303030303030303,3.0303030303030303,0.0,0.0,0.006060606060606061,6.0606060606060606
2013-06-19,311,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-20,341,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-21,335,1,0,1,0,0.0029850746268656717,2.985074626865672,0.0,0.0,0.0029850746268656717,2.985074626865672,0.0,0.0
2013-06-22,90,1,0,0,1,0.011111111111111112,11.11111111111111,0.0,0.0,0.0,0.0,0.011111111111111112,11.11111111111111
2013-06-23,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-24,330,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-25,362,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-26,343,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-27,342,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-28,331,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-29,98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-30,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,324,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-02,339,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-03,308,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-04,292,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-05,322,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-06,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-07,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-08,363,1,1,0,0,0.0027548209366391185,2.7548209366391188,0.0027548209366391185,2.7548209366391188,0.0,0.0,0.0,0.0
2013-07-09,311,1,0,0,1,0.003215434083601286,3.215434083601286,0.0,0.0,0.0,0.0,0.003215434083601286,3.215434083601286
2013-07-10,318,1,0,0,1,0.0031446540880503146,3.1446540880503147,0.0,0.0,0.0,0.0,0.0031446540880503146,3.1446540880503147
2013-07-11,292,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-12,318,1,0,0,1,0.0031446540880503146,3.1446540880503147,0.0,0.0,0.0,0.0,0.0031446540880503146,3.1446540880503147
2013-07-13,92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-14,87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-15,327,1,0,0,1,0.0030581039755351682,3.058103975535168,0.0,0.0,0.0,0.0,0.0030581039755351682,3.058103975535168
2013-07-16,321,1,0,1,0,0.003115264797507788,3.115264797507788,0.0,0.0,0.003115264797507788,3.115264797507788,0.0,0.0
2013-07-17,322,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-18,331,2,0,1,1,0.006042296072507553,6.042296072507553,0.0,0.0,0.0030211480362537764,3.0211480362537766,0.0030211480362537764,3.0211480362537766
2013-07-19,273,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-20,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-21,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-22,342,1,0,0,1,0.0029239766081871343,2.923976608187134,0.0,0.0,0.0,0.0,0.0029239766081871343,2.923976608187134
2013-07-23,327,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-24,337,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-25,355,1,0,0,1,0.0028169014084507044,2.8169014084507045,0.0,0.0,0.0,0.0,0.0028169014084507044,2.8169014084507045
2013-07-26,328,1,0,0,1,0.003048780487804878,3.048780487804878,0.0,0.0,0.0,0.0,0.003048780487804878,3.048780487804878
2013-07-27,103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-28,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-29,358,1,0,1,0,0.002793296089385475,2.793296089385475,0.0,0.0,0.002793296089385475,2.793296089385475,0.0,0.0
2013-07-30,340,1,0,0,1,0.0029411764705882353,2.941176470588235,0.0,0.0,0.0,0.0,0.0029411764705882353,2.941176470588235
