event_id,anchor_date,anchor_direction,anchor_absolute_return_pct,relative_trading_day,observation_date,all_oil_mean_sentiment,all_oil_negative_share,all_oil_headline_count,market_prices_mean_sentiment,market_prices_negative_share,market_prices_headline_count,supply_geopolitics_mean_sentiment,supply_geopolitics_negative_share,supply_geopolitics_headline_count,consumer_fuel_mean_sentiment,consumer_fuel_negative_share,consumer_fuel_headline_count
77,2021-01-05,increase,5.539011316259668,5,2021-01-12,,,0,,,0,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,-5,2021-03-11,,,0,,,0,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,-4,2021-03-12,,,0,,,0,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,-3,2021-03-15,,,0,,,0,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,-2,2021-03-16,,,0,,,0,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,-1,2021-03-17,,,0,,,0,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,0,2021-03-18,,,0,,,0,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,1,2021-03-19,,,0,,,0,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,2,2021-03-22,,,0,,,0,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,3,2021-03-23,,,0,,,0,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,4,2021-03-24,-0.2732,1.0,1,-0.2732,1.0,1,,,0,,,0
78,2021-03-18,decrease,8.297652443525772,5,2021-03-25,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,-5,2021-04-07,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,-4,2021-04-08,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,-3,2021-04-09,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,-2,2021-04-12,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,-1,2021-04-13,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,0,2021-04-14,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,1,2021-04-15,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,2,2021-04-16,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,3,2021-04-19,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,4,2021-04-20,,,0,,,0,,,0,,,0
79,2021-04-14,increase,5.220436097405701,5,2021-04-21,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,-5,2021-07-12,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,-4,2021-07-13,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,-3,2021-07-14,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,-2,2021-07-15,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,-1,2021-07-16,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,0,2021-07-19,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,1,2021-07-20,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,2,2021-07-21,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,3,2021-07-22,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,4,2021-07-23,,,0,,,0,,,0,,,0
80,2021-07-19,decrease,6.88960515713134,5,2021-07-26,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,-5,2021-08-16,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,-4,2021-08-17,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,-3,2021-08-18,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,-2,2021-08-19,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,-1,2021-08-20,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,0,2021-08-23,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,1,2021-08-24,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,2,2021-08-25,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,3,2021-08-26,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,4,2021-08-27,,,0,,,0,,,0,,,0
81,2021-08-23,increase,5.43428484200883,5,2021-08-31,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,-5,2021-11-19,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,-4,2021-11-22,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,-3,2021-11-23,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,-2,2021-11-24,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,-1,2021-11-25,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,0,2021-11-26,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,1,2021-11-29,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,2,2021-11-30,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,3,2021-12-01,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,4,2021-12-02,,,0,,,0,,,0,,,0
82,2021-11-26,decrease,11.79768433881778,5,2021-12-03,,,0,,,0,,,0,,,0
